text,label
Availability facilities of public,ask_facilities
Tempat rahasia yang bagus buat foto,ask_hidden_gems
Informasi jam bukanya sangat pas,provide_feedback
Rute tercepat ke Kambang Iwak,ask_location_access
Kenapa harus mampir ke Kambang Iwak?,ask_destination_info
Tempat rekomendasi nongkrong asik yang,ask_recommendation
Thank good night you,goodbye
Ada ruang menyusui nursery (room )?,ask_facilities
Exactly what is Kemaro on? Island,ask_destination_info
Palembang hi,greet
Hidden gem pinggiran Palembang di,ask_hidden_gems
Cari tempat bernuansa,ask_category
Historical category tourism,ask_category
The UI is simple and easy to use,provide_feedback
Gratis apa?,ask_ticket_price
Yo,greet
What ' s inside Museum?,ask_destination_info
Money much how to buy a ticket?,ask_ticket_price
Ya yang pintar,goodbye
- anti mainstream in destinations Palembang,ask_hidden_gems
Destinations accessible by,ask_lrt_destinations
Loker penitipan?,ask_facilities
Looking places for without tourists many,ask_hidden_gems
Saran aja fotonya HD,provide_feedback
The UI and is simple easy use to,provide_feedback
What time Ampera does Bridge open?,ask_operating_hours
Very helpful for getting,provide_feedback
Give me a of,ask_destination_info
Jelajahi ini mantap,provide_feedback
Tourism info around LRT stations,ask_lrt_destinations
Naik LRT ke Museum SMB II,ask_lrt_destinations
Biaya masuk per orang berapa?,ask_ticket_price
Fasilitas wisata di,ask_facilities
Cari tempat wisata religi umat Buddha,ask_category
Wisata alam terbuka di Palembang,ask_category
Far is it from Ampera?,ask_location_access
Thanks,goodbye
Share rute tolong lokasi,ask_location_access
Waktu operasional tempat wisata ini,ask_operating_hours
Recommendations for afternoon strolls taking LRT the,ask_lrt_destinations
Transportasi umum ke sana ada?,ask_location_access
That few visitors but is,ask_hidden_gems
Any holiday suggestions?,ask_recommendation
Me good places to hang out,ask_recommendation
Bantu?,greet
Top rekomendasi wisata 5 Palembang,ask_recommendation
How to cross to Kampung Kapitan,ask_location_access
Bus tourist facilities parking,ask_facilities
Info on ticket facilities,ask_ticket_price
Tourist places that are still untouched,ask_hidden_gems
Bye oke,goodbye
Of Monpera.,ask_destination_info
What is the Sriwijaya Museum like?,ask_destination_info
Palembang tourism on the LRT route,ask_lrt_destinations
The is access road good?,ask_location_access
There a is prayer room the in SMB Museum II?,ask_facilities
Take the LRT train to tourist spots,ask_lrt_destinations
Peta fitur akurat interaktifnya,provide_feedback
Bot hello,greet
Jam operasional BKB Palembang,ask_operating_hours
Olahraga di wisata Palembang,ask_category
Hours opening of Palembang Monpera,ask_operating_hours
Arah ke tempat wisata,ask_location_access
Recreation recommendations place,ask_recommendation
Secret recommend spots Palembang in,ask_hidden_gems
"Bagus, tapi kadang chatbotnya salah jawab",provide_feedback
Aloha,greet
Very a application useful,provide_feedback
Harga berapa karcis? masuk,ask_ticket_price
Informasi destinasinya sangat to,provide_feedback
Tourist places are still,ask_hidden_gems
Entrance ticket to Balaputra Dewa Museum,ask_ticket_price
Prayer room facilities,ask_facilities
How to reach,ask_location_access
Facilities cleanliness at location the,ask_facilities
Tempat wisata yang masuk kategori alam,ask_category
Fasilitas tempat banyak?,ask_facilities
Time operational of this spot tourist,ask_operating_hours
App ' s UI is top,provide_feedback
Can I take online motorcycle?,ask_location_access
Ada tempat makan di sekitar Benteng Kuto Besak?,ask_facilities
How to get spots to tourist LRT using,ask_lrt_destinations
Places that secret are good photos for,ask_hidden_gems
Selamat malam,greet
Location of Palembang Grand Mosque,ask_location_access
Anti - mainstream in Palembang tourism,ask_hidden_gems
Cek harga tiket masuk dong,ask_ticket_price
Letak di sebelah?,ask_location_access
Where exactly is it located?,ask_location_access
Of list Palembang tourism culinary,ask_category
Hours operating Balaputra of Dewa Museum,ask_operating_hours
LRT tourists,ask_lrt_destinations
Wisata hidden gem yang wajib didatangi,ask_hidden_gems
Kasih lihat daftar wisata religi,ask_category
Are there hidden gem photo spots?,ask_hidden_gems
Hours of tourism,ask_operating_hours
Kasih aplikasinya berguna,provide_feedback
Show all places,ask_category
Salutations,greet
Tempat rekomendasi yang ngopi enak,ask_category
Closing of time tourist the location,ask_operating_hours
Secret recommendations,ask_hidden_gems
Kid - tourist places friendly LRT near,ask_lrt_destinations
Yang apa saja?,ask_recommendation
Is?,greet
The ticket price information is very accurate,provide_feedback
Wisata yang lagi viral sekarang,ask_recommendation
Om swastiastu,greet
Harga Punti Kayu?,ask_ticket_price
Interactive map feature is,provide_feedback
Kambang buka dari jam berapa sampai?,ask_operating_hours
Hidden gem tourism for families,ask_hidden_gems
Recommend places to in,ask_recommendation
Tutup jam berapa malam ini?,ask_operating_hours
Wisata sejarah yang jarang dilirik,ask_hidden_gems
Info fasilitas di sana publik,ask_facilities
Sekali bagus inovasinya,provide_feedback
Are the?,ask_facilities
What does Kambang Iwak open the?,ask_operating_hours
Selamat siang admin,greet
For quiet place for healing in Palembang,ask_hidden_gems
Me give list a of the best spots tourist,ask_recommendation
Makasih bantuannya,goodbye
Tempat liburan bisa diakses,ask_lrt_destinations
Tempat beli - oleh,ask_category
Aplikasi inovatif,provide_feedback
Siang,greet
Favorit destinasi LRT pengguna,ask_lrt_destinations
Harga weekend hari biasa beda nggak?,ask_ticket_price
Nuwun matur,goodbye
UI / juara UX aplikasinya,provide_feedback
Tahu saya tentang Pulau,ask_destination_info
Makasih,goodbye
Daftar harga tiket wisata Palembang,ask_ticket_price
Turis lokal maupun,provide_feedback
Harga tiket paling murah,ask_ticket_price
Route the tourist spot,ask_location_access
This when does place start? opening,ask_operating_hours
Palembang tourism latest recommendations,ask_recommendation
Daftar kasih tempat wisata dong terbaik,ask_recommendation
Kategori wisata sejarah,ask_category
Hai chatbot,greet
Ada rekomendasi anti tempat? mainstream,ask_hidden_gems
Give me a list of the best tourist spots,ask_recommendation
Nearest LRT station from Jakabaring,ask_lrt_destinations
List of historical places of worship,ask_category
Daftar dan tempat wisata,ask_lrt_destinations
Hello anyone here,greet
About the Museum SMB II.,ask_destination_info
ATM tersedia? terdekat,ask_facilities
What's inside the Balaputra Dewa Museum?,ask_destination_info
Favorite destinations for,ask_lrt_destinations
"Bot, makasih sampai jumpa",goodbye
Is a BKB hangout? spot,ask_destination_info
Kasih tau tempat wisata terbaik,ask_recommendation
Best tourism app so far,provide_feedback
Suggestions for tomorrow's destination,ask_recommendation
Chatbot,greet
Tempat kuliner khas Palembang,ask_category
Secret places that are good for photos,ask_hidden_gems
What does Kuto close?,ask_operating_hours
This is place every day open?,ask_operating_hours
Hai Jelajahi,greet
Show only nature tourism,ask_category
Operasional paling jam jam pagi berapa?,ask_operating_hours
Detail Kampung Kapitan.,ask_destination_info
What places are crowded right now?,ask_recommendation
Easy access to Palembang tourism with LRT,ask_lrt_destinations
Confused where to go?,ask_recommendation
Di ada sana duduk tempat? santai,ask_facilities
Is inside what Sport Jakabaring City?,ask_destination_info
Okay thanks for the recommendation,goodbye
Much is the per person?,ask_ticket_price
How is the much ticket for? children,ask_ticket_price
Transportasi panduan sana ke,ask_location_access
Fasilitas tempat sampah cukup banyak?,ask_facilities
Cukup aplikasinya informatif,provide_feedback
See you again,goodbye
Harga tiket wisata,ask_ticket_price
Outdoor in Palembang,ask_category
Okay then thanks,goodbye
Jakabaring Sport di mana?,ask_location_access
Berapa htm ke tempat ini?,ask_ticket_price
Batas kunjungan jam?,ask_operating_hours
Thanks so,goodbye
Are there clean water facilities?,ask_facilities
Alright you for thank the info,goodbye
What's good to do when visiting Ampera?,ask_destination_info
Looking for authentic Palembang culinary spots,ask_category
Tourism that has few visitors but nice is,ask_hidden_gems
Tarif masuk untuk turis asing,ask_ticket_price
Makasih yaaa,goodbye
Rekomendasi liburan,ask_recommendation
LRT untuk wisatawan,ask_lrt_destinations
Jadwal tempat rekreasi operasional,ask_operating_hours
Yang sangat direkomendasikan,provide_feedback
Operating hours of,ask_operating_hours
Selamat pagi,greet
Gems on the Palembang,ask_hidden_gems
Berapa harga karcis masuk?,ask_ticket_price
Recommendations chicken noodle,ask_category
Admin,greet
Tempat yang liburan terlalu ngga rame,ask_hidden_gems
Operasional normalnya?,ask_operating_hours
Are what the tourism historical spots in? Palembang,ask_category
Ada wisatanya pemandu (tour guide )?,ask_facilities
For recommendations a getaway short Palembang in,ask_recommendation
Terkesan sangat dengan chatbot ini AI,provide_feedback
Tempat top,ask_recommendation
From the airport LRT where station can go I for tourism?,ask_lrt_destinations
Hidden rekomendasi kuliner gems,ask_hidden_gems
Ada spot gem?,ask_hidden_gems
Pempek culinary tourism LRT,ask_lrt_destinations
Jadwal buka museum,ask_operating_hours
Pagi selamat bot,greet
Malam hari masih?,ask_operating_hours
Give me cool destination recommendations,ask_recommendation
Berapa harga masuknya? tiket,ask_ticket_price
Recommend places visit to kids with,ask_recommendation
Hi app Jelajahi,greet
Palembang hidden gems that must be visited,ask_hidden_gems
- jalan murah jalan naik LRT ke mana? enaknya,ask_lrt_destinations
There are secret spots tourist?,ask_hidden_gems
Lot thanks a bot,goodbye
There enough trash?,ask_facilities
Rekomendasi,ask_recommendation
What crowded right?,ask_recommendation
Where should first - timer in?,ask_recommendation
Halo AI,greet
Park city tourism Palembang in,ask_category
BKB bayar nggak?,ask_ticket_price
Info on public facilities there,ask_facilities
Tempat yang wisata cocok buat anak muda,ask_recommendation
Must - via LRT,ask_lrt_destinations
Alright thank you for the info,goodbye
Supporting facilities,ask_facilities
Admin hey,greet
Harga tiket LRT Palembang,ask_ticket_price
Photo spots near LRT route,ask_lrt_destinations
Access to the tourist location,ask_location_access
Recreation place,ask_recommendation
Info wisata Bukit Siguntang.,ask_destination_info
Why do people visit often Bridge? Ampera,ask_destination_info
Bagusnya liburan ke mana ya di Palembang?,ask_recommendation
Of Grand Mosque,ask_location_access
Recommendations for noodle places chicken,ask_category
Permisi,greet
Guide for route motorcycles,ask_location_access
Culinary tourism that can be reached by LRT,ask_lrt_destinations
That are quiet,ask_hidden_gems
Cari tempat wisata buat,ask_recommendation
Hours of Balaputra Dewa,ask_operating_hours
Desain card destinasinya menarik,provide_feedback
Operating hours of Kampung Kapitan,ask_operating_hours
Rekomendasi tempat foto yang instagramable,ask_recommendation
You thank and you see,goodbye
Description of.,ask_destination_info
Hidden tourist spots for the weekend,ask_hidden_gems
Cara akses ke destinasi ini,ask_location_access
Complete facilities info please,ask_facilities
Are special photo?,ask_facilities
This app is a must-download for those going to Palembang,provide_feedback
Foto bagus deket jalur LRT,ask_lrt_destinations
Dong rekomendasi,ask_recommendation
Recommend place to hang,ask_recommendation
Apakah di Punti Kayu ada toilet umum?,ask_facilities
The app's UI UX is top notch,provide_feedback
Tempat ziarah wisata religi atau,ask_category
Olahraga di Palembang,ask_category
Island.,ask_destination_info
Sangat memudahkan backpacker,provide_feedback
Beri saya saran tempat wisata,ask_recommendation
Is the Grand Mosque 24?,ask_operating_hours
Cari wisata kuliner legendaris,ask_category
Hidden tourism near LRT stations,ask_lrt_destinations
Tentang - Qur '.,ask_destination_info
Tempat apakah ini buka setiap hari?,ask_operating_hours
This Jelajahi app,provide_feedback
Thank bot you,goodbye
Directions Kuto Besak,ask_location_access
Ada?,greet
Hangout near places stations LRT,ask_lrt_destinations
Destination the information is very to date up,provide_feedback
Latest entrance fee info,ask_ticket_price
UI aplikasinya banget desain saya,provide_feedback
Photo good spots the LRT near route,ask_lrt_destinations
Alright you for info,goodbye
Buka jam Palembang Monpera,ask_operating_hours
The chatbot is friendly and provides solutions,provide_feedback
Tourist destinations palembang accessible by LRT,ask_lrt_destinations
Is it still open at night?,ask_operating_hours
Looking for a comfortable cinema,ask_category
Apakah ada kursi roda untuk lansia di museum?,ask_facilities
Biaya retribusi masuk wisata,ask_ticket_price
Is there an information center there?,ask_facilities
Tujuan wisata yang lagi viral sekarang,ask_recommendation
Berapa harga tiket masuknya?,ask_ticket_price
From airport station can I go tourism?,ask_lrt_destinations
Of history Kuto Benteng Besak.,ask_destination_info
Dong ceritain usul asal Kemaro Pulau.,ask_destination_info
Hidden gem di tengah kota Palembang,ask_hidden_gems
Yang tempat cocok menyendiri buat,ask_hidden_gems
Sports in Palembang tourism,ask_category
Respons chatbotnya sangat cepat,provide_feedback
What tourist are?,ask_destination_info
Harga tiket Al-Qur'an Al-Akbar,ask_ticket_price
Jalan tempat jalan - yang sore asik,ask_recommendation
Exactly where it is located?,ask_location_access
Di Punti ada toilet?,ask_facilities
Operating of hours Island Kemaro,ask_operating_hours
Dadah,goodbye
Rekomendasi wisata religi dong,ask_category
Palembang halo,greet
Info wisata Kambang dong.,ask_destination_info
"Sip infonya lengkap, makasih",goodbye
Places popular Palembang in near LRT,ask_lrt_destinations
A thanks lot,goodbye
Wisata yang tenang,ask_hidden_gems
Tempat makan ayam,ask_category
Looking for weekend,ask_recommendation
Water river tourism in,ask_category
Bot,greet
Places fun to out hang friends with,ask_recommendation
Cari hidden gem terdekat,ask_hidden_gems
Wisata keluarga yang deket stasiun LRT,ask_lrt_destinations
Really like this app,provide_feedback
Thanks the,goodbye
Spot rekomendasi rahasia Palembang di,ask_hidden_gems
Info buka jam Al - Qur Al ' an Akbar -,ask_operating_hours
Sejarah Benteng Kuto Besak.,ask_destination_info
Saya butuh detail tentang Taman Punti Kayu,ask_destination_info
Is Punti Kayu a nature tourism spot?,ask_destination_info
Is there a helmet deposit place?,ask_facilities
Daftar tempat ibadah bersejarah,ask_category
Secret tourism recommendations please,ask_hidden_gems
In facilities the nature area tourism,ask_facilities
Looking for Buddhist religious tourist spots,ask_category
Masjid Palembang buka nggak?,ask_operating_hours
Evening,greet
Tempat yang masih jarang terekspos,ask_hidden_gems
Makasih banyak atas bantuannya,goodbye
Alamat lokasinya dong,ask_location_access
HTM ke?,ask_ticket_price
Kota keliling naik LRT mampir kemana ya?,ask_lrt_destinations
Dilewatin bisa nggak mobil jalannya?,ask_location_access
Tourism on the LRT,ask_lrt_destinations
Address of recreation,ask_location_access
Apa wisata di yang bagus sini?,ask_recommendation
What attractions tourist Jakabaring are in?,ask_destination_info
Anti-mainstream destinations in Palembang,ask_hidden_gems
Beri saran tempat,ask_recommendation
Lokasi wisata palembang via LRT,ask_lrt_destinations
Akses LRT ke wisata,ask_lrt_destinations
Spot foto bagus deket jalur LRT,ask_lrt_destinations
Fitur akurat,provide_feedback
Wisata pempek kuliner mana di enak yang?,ask_category
Helpful very when vacationing Palembang in,provide_feedback
Ada ruang menyusui (nursery room)?,ask_facilities
Great thank,goodbye
Recommend a fun place to hang out,ask_recommendation
Harga tiket,ask_ticket_price
What's up,greet
Is there room in SMB II?,ask_facilities
Harga tiket masuk weekend sama hari biasa beda nggak?,ask_ticket_price
App is highly,provide_feedback
Tolong kasih rute ke Al-Qur'an Al-Akbar,ask_location_access
Di Jakabaring ada wisata apa aja emang?,ask_destination_info
Kasih selamat terima malam,goodbye
There is a helmet deposit place?,ask_facilities
Great app for,provide_feedback
Masuk tempat,ask_ticket_price
Suka banget sama fitur dark mode-nya,provide_feedback
Info soal Taman ada Kambang Iwak?,ask_destination_info
Is there bicycle rental at Kambang Iwak?,ask_facilities
Informasi jam pas bukanya sangat,provide_feedback
Harga tiket masuk rombongan,ask_ticket_price
Makasih ya informasinya,goodbye
Tourist spots that ' gone viral yet,ask_hidden_gems
Recommend interesting tourist attractions,ask_recommendation
Is place for a in Palembang?,ask_recommendation
Ada tempat seru?,ask_hidden_gems
Very for good finding info tourism,provide_feedback
Loading chatbotnya agak lambat ya,provide_feedback
Tourism suitable for,ask_category
Orang sering ke Ampera?,ask_destination_info
Woy,greet
Tourist places that many not about people know,ask_hidden_gems
Umum sana ada?,ask_location_access
Info on of the,ask_operating_hours
Historical tourism that is rarely looked at,ask_hidden_gems
Saja koleksi di Museum II?,ask_destination_info
Punti Kayu wisata alam ya?,ask_destination_info
Rekomendasi - jalan jalan sore naik LRT,ask_lrt_destinations
Bot test,greet
Thanks a,goodbye
Ticket price for Al-Akbar Giant Quran,ask_ticket_price
Give me some good places to hang out,ask_recommendation
Tempat paling ikonik di Palembang selain Ampera,ask_recommendation
Is there a changing room?,ask_facilities
For thanks information the,goodbye
What can I do at Benteng Kuto Besak?,ask_destination_info
DJKA is close to?,ask_lrt_destinations
Baiklah kasih terima,goodbye
Info on time of operational destination the,ask_operating_hours
Spot paling populer,ask_recommendation
Fasilitas pendukung,ask_facilities
Places are exposed,ask_hidden_gems
Tempat makan bakso rudal yang terkenal di mana?,ask_category
Spot recommendations,ask_hidden_gems
Aplikasi ini wajib - di download buat yang ke Palembang,provide_feedback
App ini sangat tempat,provide_feedback
Cari wisata umat Buddha,ask_category
Jangkauan ke tempat,ask_lrt_destinations
Thank you help,goodbye
Butuh budget berapa untuk tiketnya?,ask_ticket_price
What ' s interesting about Island Kemaro?,ask_destination_info
Fasilitas parkir?,ask_facilities
Fun places to hang out with friends,ask_recommendation
Which tourist attractions are near LRT stations?,ask_lrt_destinations
There hidden gem photo?,ask_hidden_gems
Looking quiet,ask_hidden_gems
Bayar berapa masuk Pulau Kemaro?,ask_ticket_price
Places not yet in the tourism guidebook,ask_hidden_gems
You Jelajahi,goodbye
About curious contents the of the Sultan Badaruddin Museum Mahmud.,ask_destination_info
When start opening?,ask_operating_hours
Me give info the about of history Ampera Bridge,ask_destination_info
Jam info tutup Kemaro Pulau,ask_operating_hours
Complete operating hours info,ask_operating_hours
Daftar wisata sejarah tempat,ask_category
Info on museum opening schedule,ask_operating_hours
Banget bagus buat cari wisata info,provide_feedback
Are there snack stalls inside?,ask_facilities
What are places right now crowded?,ask_recommendation
Getting off at Ampera station where can I go?,ask_lrt_destinations
Opening hours of historical tourism,ask_operating_hours
Spot tersembunyi,ask_hidden_gems
Sangat backpacker,provide_feedback
Terima kasih Jelajahi,goodbye
Me please give the route to Al - Akbar Giant Quran,ask_location_access
Opening schedule of SMB II Museum,ask_operating_hours
Is Punti Kayu like a pine forest?,ask_destination_info
Jadwal buka Museum SMB II,ask_operating_hours
Yaaa,goodbye
Cari tolong wisata alam sejuk yang,ask_category
Ticket the price during weekend,ask_ticket_price
A recommend place fun to out hang,ask_recommendation
Me about Siguntang,ask_destination_info
Jakabaring City isinya apa?,ask_destination_info
Bye okay,goodbye
Hidden tourist recommend spots please,ask_hidden_gems
Rincian biaya masuk wisata,ask_ticket_price
On public info facilities there,ask_facilities
Program hai,greet
Palembang LRT tourism guide,ask_lrt_destinations
Palembang lewat LRT wisata tempat apa aja?,ask_lrt_destinations
Hidden gem dari kota,ask_hidden_gems
Tolong jelaskan sejarah Benteng Kuto Besak,ask_destination_info
LRT reach to recreation places,ask_lrt_destinations
Cara menjangkau lokasi,ask_location_access
Thx,goodbye
Hi Palembang,greet
Rekomendasi tempat wisata tersembunyi dong,ask_hidden_gems
Active bot?,greet
Kid - friendly LRT,ask_lrt_destinations
Access admission cost,ask_ticket_price
Kemana saja naik LRT di Palembang,ask_lrt_destinations
Recommend a local nice coffee shop iced,ask_category
Yang destinasi sepi masih,ask_hidden_gems
Need details about Kayu Park,ask_destination_info
The search feature is fast and accurate,provide_feedback
Wisata tempat untuk pagi olahraga,ask_category
Kemaro Island info.,ask_destination_info
Is this place open every day?,ask_operating_hours
Kasih rekomendasi tempat jalan-jalan yang bagus dong,ask_recommendation
Fasilitas info dong lengkap,ask_facilities
Any info Kambang about Iwak Park?,ask_destination_info
Entrance fee Hill,ask_ticket_price
Admission tariff for tourist locations,ask_ticket_price
Makasih banget,goodbye
Kambang Iwak ada tiket masuknya?,ask_ticket_price
Tempat ziarah atau wisata religi,ask_category
Wisata taman kota,ask_category
Museum SMB berapa ya?,ask_ticket_price
Rekomendasi foto yang tempat instagramable,ask_recommendation
Ada rekomendasi destinasi buat keluarga?,ask_recommendation
Ketemu lagi,goodbye
Sana ada tempat santai?,ask_facilities
Petunjuk Benteng Kuto Besak,ask_location_access
Sangat membantu terima kasih,goodbye
Cara tujuan sampai ke,ask_location_access
Please filter by only,ask_category
Ke mana ya enaknya akhir pekan ini?,ask_recommendation
Very innovation good,provide_feedback
Looking for quiet tourism,ask_hidden_gems
Tempat menarik,ask_recommendation
Hidden alam di Palembang,ask_hidden_gems
Recommend cheap hidden places,ask_hidden_gems
Stasiun ampera bisa mana?,ask_lrt_destinations
Destinasi Palembang wisata yang bisa naik LRT,ask_lrt_destinations
Hill info.,ask_destination_info
I okay will take leave my,goodbye
Entrance fee nature for spots tourist,ask_ticket_price
Schedule of the recreation,ask_operating_hours
Looking for a place that sells green chili fried chicken,ask_category
Detailed address,ask_location_access
Ada tiket diskon masuk? pelajar,ask_ticket_price
Is landmark?,ask_location_access
You thank bot,goodbye
Oke bye,goodbye
Looking for Buddhist spots religious tourist,ask_category
Are what the in collections the SMB Museum II?,ask_destination_info
Rekomendasi ngedate?,ask_recommendation
From the train,ask_location_access
Ampera Bridge details.,ask_destination_info
Recommendations late - culinary,ask_category
Pemandu wisatanya (guide )?,ask_facilities
Apakah ada kursi untuk di?,ask_facilities
What transportation to take there?,ask_location_access
What about Al - Akbar Quran?,ask_destination_info
Thanks alright,goodbye
Banget suka sama dark fitur mode nya -,provide_feedback
Mau keliling Palembang naik LRT tujuannya apa aja?,ask_lrt_destinations
Aplikasi yang sangat bermanfaat,provide_feedback
Jadwal LRT dan lokasi wisata,ask_lrt_destinations
Masuk ke tempat,ask_location_access
Naik ke sana?,ask_location_access
Then okay thanks,goodbye
Apakah ada tempat?,ask_facilities
Punti Kayu deskripsi.,ask_destination_info
Access the to location tourist,ask_location_access
Wisata air atau sungai di Palembang,ask_category
Museum Sriwijaya itu gimana tempatnya?,ask_destination_info
Thank you for the info,goodbye
Bagaimana cara Ampera?,ask_location_access
List of Palembang LRT tourist destinations,ask_lrt_destinations
Is there public transportation to get there?,ask_location_access
Bisa bantu saya?,greet
Looking for tourism destinations,ask_category
Looking for cool and breezy tourist spots,ask_recommendation
Makasih bot ya pintar yang,goodbye
Recommend authentic spots,ask_hidden_gems
Tourism Palembang,ask_category
Thank you very much,goodbye
Opening and closing of Kayu schedule Punti,ask_operating_hours
