text,label
OPI Mall ada di daerah mana?,ask_location_access
Bang Hai saya baru ke Palembang? nih,greet
Eh Does Monpera open every day? nih,ask_operating_hours
Mau cari museum di Palembang,ask_category
Yang termasuk taman apa aja?,ask_category
Apa obat sakit kepala?,ask_unrelated
Is Kemaro Island child-friendly?,ask_facilities
Kalo hari Sabtu Masjid Cheng Ho buka?,ask_operating_hours
Bang tempat wisata budaya di palembang? dong kak,ask_category
Hello bot,greet
Eh Monpera ada area bermain anak? ya kak,ask_facilities
Mau nanya dong bingung mau bawa keluarga jalan-jalan kemana? nih,ask_recommendation
Pasar 16 Ilir dekat stasiun LRT mana dong,ask_lrt_destinations
Describe Jakabaring Sport City,ask_destination_info
Bang Is Palembang Trade Center Island free,ask_ticket_price
Masjid Cheng Ho ada kantin gak?,ask_facilities
Permisi Responnya cepat ya? ya kak,provide_feedback
Halo saya pengunjung baru,greet
Maaf mau tanya siap kak,provide_feedback
Maaf mau tanya Ada wisata dekat LRT gak? sih,ask_lrt_destinations
Kak Kapan Jakabaring buka? ya,ask_operating_hours
Halo tempat makan di sekitar BKB ada? dong,ask_facilities
"Hi, where is sultan mahmud badaruddin ii museum? thanks",ask_location_access
Halo parkiran Benteng Kuto Besak luas gak? nih,ask_facilities
Bang Al Quran Al Akbar lokasinya dimana deh,ask_location_access
Kak Halo permisi? dong kak,greet
Kak Ada tempat wisata baru di Palembang? nih,ask_hidden_gems
Halo What's available at Al-Munawar Forest? ya,ask_facilities
Mau nanya dong Thanks udah bantu ya?,goodbye
"Hello, Where can I go by LRT for sightseeing?",ask_lrt_destinations
Permisi ada apa aja sih di PIM? sih,ask_destination_info
Harga tiket masuk Ampera sekarang berapa?,ask_ticket_price
Permisi Kawah Tengkurep bisa ditempuh pakai apa?,ask_location_access
"Hello, Thanks for the help? thanks",goodbye
Halo mau ke KI lewat mana?,ask_location_access
Is Kampung Kapitan worth visiting?,ask_destination_info
Permisi wisata palembang yang belum banyak orang kunjungi? dong,ask_hidden_gems
Apa itu Palembang Square?,ask_destination_info
Halo Ada yang aktif? sih,greet
Destinasi rahasia Palembang dong,ask_hidden_gems
"Mau nanya dong got it, thanks",goodbye
Permisi Numpang tanya dong? ya kak,greet
apa yang bikin Jakabaring Sport City ini spesial ya kak,ask_destination_info
Best places for tourists in Palembang?,ask_recommendation
Permisi Mau jalan-jalan di Palembang kemana ya,ask_recommendation
Mau nanya dong Keren sih,provide_feedback
Kambang Iwak terkenal karena apa?,ask_destination_info
Cukup dulu ya,goodbye
Noted kak,provide_feedback
Halo gimana Kambang Iwak? dong kak,ask_destination_info
Maaf mau tanya Ada rekomendasi wisata gak? nih,ask_recommendation
Info fasilitas Taman Kebon Rojo dong,ask_facilities
Al Quran Al Akbar itu apa?,ask_destination_info
di Kampung Kapitan itu kita bisa ngapain aja?,ask_destination_info
Kak Tempat wisata sejarah di Palembang? ya kak,ask_category
Mantap kak,provide_feedback
Info fasilitas Fantasy Island dong,ask_facilities
"I want to know Good morning, I have a question thanks",greet
Can you tell me Thank you for the information please,goodbye
Maaf mau tanya Halo ada admin ya,greet
Kak Kasih info Kawah Tengkurep ya kak? dong,ask_destination_info
Jam buka Benteng Kuto Besak kapan?,ask_operating_hours
Thanks so much,goodbye
can someone help me? deh,greet
wisata yang paling dekat lrt? ya,ask_lrt_destinations
Maaf mau tanya Kampung Kapitan aksesnya lewat LRT bisa? sih,ask_lrt_destinations
wisata sepi tapi bagus di palembang? deh,ask_hidden_gems
Amanzi bisa ditempuh pakai apa?,ask_location_access
Why is Kambang Iwak Park famous?,ask_destination_info
Kak Take care? dong,goodbye
OPI Mall hari libur buka gak? deh,ask_operating_hours
"Maaf mau tanya Mau keliling Palembang naik LRT, kemana aja ya kak",ask_lrt_destinations
Min Sampai jumpa? dong,goodbye
What are the operating hours of Sultan Mahmud Badaruddin II Museum?,ask_operating_hours
Min kamu manusia apa robot? dong,ask_unrelated
"Bang Hi, planning to visit Palembang? ya kak",greet
Kak Tiket pesawat ke Bali berapa? sih,ask_unrelated
Maaf mau tanya destinasi wisata religi palembang? sih,ask_category
What's special about Benteng Kuto Besak?,ask_destination_info
Mau nanya dong Museum Balaputra Dewa ada tempat parkir? ya,ask_facilities
Mau nanya dong Jadwal buka Kambang Iwak kapan ya? ya kak,ask_operating_hours
I want to know best places for tourists in palembang? thanks,ask_recommendation
Sejarah BKB apa ya?,ask_destination_info
Min Rating 5 untuk botnya? sih,provide_feedback
Min Thanks so much sih,goodbye
Dimana lokasi OPI Mall?,ask_location_access
Min good answer dong,provide_feedback
Min Sing me a song dong kak,ask_unrelated
Taman di Palembang ada apa aja ya,ask_category
Maaf mau tanya asal usul Kampung Kapitan ini gimana ceritanya? dong,ask_destination_info
Min Wisata apa aja yang dekat jalur LRT nih,ask_lrt_destinations
Mau nanya dong Wisata yang paling dekat LRT? ya kak,ask_lrt_destinations
Eh Aku mau cerita? deh,ask_unrelated
Masjid Cheng Ho ada di daerah mana?,ask_location_access
Halo siapa pemenang liga champions? dong,ask_unrelated
Kak mau liburan di palembang kemana ya? ya,ask_recommendation
Tolong kasih tau alamat Pulau Kemaro,ask_location_access
Mau nanya dong Salam kenal dong kak,greet
Min harga masuk SMB berapa?,ask_ticket_price
Apakah Museum Balaputra Dewa gratis?,ask_ticket_price
Famous places in Palembang dong,ask_recommendation
Malam kak,greet
Mau nanya dong Ada hidden gems gak di Palembang? dong kak,ask_hidden_gems
Min best universities in indonesia? sih,ask_unrelated
PIM mulai buka jam berapa?,ask_operating_hours
Can you tell me Is Masjid Cheng Ho Arab Village open in the morning??,ask_operating_hours
Kak Selamat tinggal deh,goodbye
Info lengkap Benteng Kuto Besak dong,ask_destination_info
Halo Masjid Cheng Ho ada area bermain anak?,ask_facilities
"Kak Hello, I need help dong kak",greet
Bang tiket Al-Munawar berapa?,ask_ticket_price
Terima kasih sangat membantu,goodbye
I want to know are there toilets at grand mosque of palembang? thanks,ask_facilities
Maaf mau tanya Wisata wisata religi di Palembang apa aja? ya,ask_category
Mau nanya dong Rekomendasikan tempat wisata di Palembang deh,ask_recommendation
Mau nanya dong Wisata off the beaten path Palembang? dong kak,ask_hidden_gems
Maaf mau tanya Seru gak Palembang Square? ya kak,ask_destination_info
Things to do in Palembang? please,ask_recommendation
Permisi Wisata Palembang yang populer apa ya kak,ask_recommendation
Hey Can I take public transport to Taman Kambang Iwak Besak Bridge? please,ask_location_access
Alamat lengkap Amanzi?,ask_location_access
how to reach Monpera??,ask_location_access
Kak Wisata yang aksesnya lewat LRT apa aja?,ask_lrt_destinations
Mau nanya dong Siapa pemenang Liga Champions?,ask_unrelated
Halo Kak Al Quran Al Akbar buka jam berapa ya? sih,ask_operating_hours
are there restrooms?,ask_facilities
Bang Oke terima kasih banyak ya? nih,goodbye
Posisi Jakabaring dimana ya sih,ask_location_access
Kak Take care? nih,goodbye
Bang Malam kak deh,greet
Help me please,greet
Bang Hai kak deh,greet
Halo bye kak makasih ya dong kak,goodbye
Ada parkiran?,ask_facilities
Permisi yang termasuk wisata religi apa aja? ya,ask_category
Maaf mau tanya Deskripsi BKB ya kak,ask_destination_info
Mau nanya dong Rute ke Jakabaring gimana dong,ask_location_access
Eh Oke sip mantap?,provide_feedback
Halo Hutan Wisata Punti Kayu fasilitasnya apa aja? ya,ask_facilities
Halo infonya akurat,provide_feedback
Halo Tolong kasih tau alamat Siguntang,ask_location_access
Parkiran SMB II luas gak?,ask_facilities
Fasilitasnya gimana?,ask_facilities
Can I take public transport to Kampung Kapitan?,ask_location_access
Min rekomendasi wisata alam palembang dong kak,ask_category
Permisi Deskripsi Palembang Icon? ya,ask_destination_info
Maaf mau tanya 5 stars dong,provide_feedback
harga masuknya berapa kak? dong,ask_ticket_price
Maaf mau tanya Kak ada wisata kuliner gak di Palembang dong,ask_category
Permisi awesome thanks deh,goodbye
Mau ke PTC lewat mana?,ask_location_access
Siguntang buka hari apa aja?,ask_operating_hours
Eh wisata yang gak pasaran di palembang? deh,ask_hidden_gems
Eh wisata apa yang cocok untuk foto-foto? ya kak,ask_recommendation
Halo What time does Masjid Cheng Ho Island open?,ask_operating_hours
Palembang Icon buka sampai malam gak?,ask_operating_hours
Permisi Kenapa Palembang Icon terkenal? ya,ask_destination_info
Kak Dimana lokasi Jakabaring? nih,ask_location_access
Min 5 bintang deh sih,provide_feedback
Kak assalamualaikum mau tanya sih,greet
Weekday Siguntang buka jam berapa?,ask_operating_hours
Berapa harga tiket masuk BKB?,ask_ticket_price
undiscovered places in palembang? ya,ask_hidden_gems
Halo Non-touristy places in Palembang nih,ask_hidden_gems
"Excuse me, what to see in palembang??",ask_recommendation
Oke segitu aja dulu ya,goodbye
Maaf mau tanya oke deh kak sampai jumpa ya kak,goodbye
Permisi cuaca hari ini gimana? dong,ask_unrelated
Permisi Awesome thanks? deh,goodbye
Halo Kemaro ramah anak gak? nih,ask_facilities
Min Wisata gratis di Palembang ada gak? deh,ask_recommendation
Eh Responnya cepat ya? deh,provide_feedback
Mau nanya dong Tempat wisata alam di Palembang?,ask_category
Eh Keren banget infonya? dong kak,provide_feedback
Eh Stasiun LRT dekat tempat wisata ya kak,ask_lrt_destinations
Woi,greet
Mantap kak? ya kak,provide_feedback
Permisi Wah keren infonya dong,provide_feedback
Hey What destinations are accessible by LRT? please,ask_lrt_destinations
Does Benteng Kuto Besak have a mosque?,ask_facilities
Berapa ya tiket Kampung Kapitan?,ask_ticket_price
Halo Assalamualaikum kak dong kak,greet
Bang Kampung Kapitan ada tempat istirahat?,ask_facilities
Mau nanya dong Palembang punya museum apa? nih,ask_category
Mau nanya dong What's the weather today ya kak,ask_unrelated
Kak Makasih ya dong kak,goodbye
Ada wisata budaya di Palembang,ask_category
Howdy,greet
Eh lrt friendly tourist destinations? dong kak,ask_lrt_destinations
halloo ya kak,greet
ada apa aja sih di Monpera?,ask_destination_info
Bang bisa rekomendasikan tempat wisata? nih,ask_recommendation
Seru gak Hutan Wisata Punti Kayu?,ask_destination_info
What makes Punti Kayu Forest unique?,ask_destination_info
Location of Kambang Iwak Park?,ask_location_access
Do I need to pay to enter Grand Mosque of Palembang?,ask_ticket_price
Permisi Very helpful? dong kak,provide_feedback
Mau nanya dong Seru gak Pulau Kemaro dong kak,ask_destination_info
LRT Palembang lewat wisata mana?,ask_lrt_destinations
Eh Mau ke tempat bersejarah di Palembang ya kak,ask_category
Min Weekday Kemaro buka jam berapa? ya,ask_operating_hours
Jadwal sholat hari ini?,ask_unrelated
Maaf mau tanya Lengkap banget infonya? sih,provide_feedback
Is Monpera open today?,ask_operating_hours
What's the location of Punti Kayu Forest?,ask_location_access
"Excuse me, what destinations are accessible by lrt? please",ask_lrt_destinations
Menarik gak Kambang Iwak?,ask_destination_info
Permisi Wisata sepi tapi bagus di Palembang? dong kak,ask_hidden_gems
Lengkap gak fasilitasnya?,ask_facilities
Kak Tiket pesawat ke Bali berapa?,ask_unrelated
Mau tau sejarah PIM,ask_destination_info
Mau nanya dong Tempat wisata murah di Palembang? nih,ask_recommendation
Halo Mau tau tentang Masjid Agung Palembang?,ask_destination_info
Eh opening hours for Hutan Wisata Punti Kayu? sih,ask_operating_hours
Can you tell me how much does it cost to enter Masjid Agung Palembang park??,ask_ticket_price
Maaf mau tanya Assalamualaikum min? dong,greet
Bang Wisata Palembang yang aesthetic tapi sepi nih,ask_hidden_gems
Halo Apakah BKB gratis? dong kak,ask_ticket_price
Maaf mau tanya Ada wisata yang jarang orang tau?,ask_hidden_gems
Pulau Kemaro ada kantin gak?,ask_facilities
Kak Dari jam berapa Benteng Kuto Besak buka? sih,ask_operating_hours
Mau nanya dong Tempat wisata yang gak rame? ya kak,ask_hidden_gems
Mau tanya dong kak harga tiket Fantasy Island,ask_ticket_price
Any religious tourism in Palembang?,ask_category
Mau nanya dong misi mau tanya nih,greet
Info harga tiket Punti Kayu dong kak,ask_ticket_price
"Hello, Thanks for the info thanks",goodbye
Hey Unique places to visit in Palembang??,ask_hidden_gems
Maaf mau tanya wisata palembang yang aesthetic tapi sepi?,ask_hidden_gems
Eh Flight tickets to Bali deh,ask_unrelated
Where is Jakabaring Sport City located?,ask_location_access
Bye for now deh,goodbye
Mau nanya dong palembang tourism recommendations? sih,ask_recommendation
Cerita sejarah Kampung Kapitan dong,ask_destination_info
Eh Aplikasinya keren,provide_feedback
Apakah Punti Kayu gratis?,ask_ticket_price
Mau nanya dong min tolong saran wisata dong nih,ask_recommendation
Maaf mau tanya Rekomendasi wisata yang dekat stasiun LRT? deh,ask_lrt_destinations
Can you tell me When is Punti Kayu Park open?,ask_operating_hours
Permisi palembang tourism recommendations?,ask_recommendation
Permisi See you?,goodbye
Min places that tourists don't usually go?,ask_hidden_gems
"Maaf mau tanya Hello, I'm looking for help dong kak",greet
Bang Tourist spots along LRT route dong kak,ask_lrt_destinations
Halo Wisata Bali yang bagus? dong,ask_unrelated
Mau nanya dong Naik apa ke Kambang Iwak? nih,ask_location_access
Min mau nanya dong kak ya kak,greet
"Mau nanya dong Mau explore Palembang pakai LRT, kemana aja bisa? nih",ask_lrt_destinations
Mau nanya dong Kamu robot ya ya kak,ask_unrelated
Wisata air di Palembang ada?,ask_category
Sejarah Siguntang apa ya sih,ask_destination_info
ada apa aja sih di BKB? dong kak,ask_destination_info
Mau nanya dong Stasiun LRT dekat tempat wisata?,ask_lrt_destinations
Eh apakah Jakabaring buka 24 jam?,ask_operating_hours
Eh Ada hidden gems gak di Palembang?,ask_hidden_gems
"Excuse me, What are the opening hours of Punti Kayu??",ask_operating_hours
Kak Kasih tau dong tentang Palembang Square? ya,ask_destination_info
Tolong kasih tau alamat Punti Kayu,ask_location_access
Maaf mau tanya LRT friendly tourist destinations?,ask_lrt_destinations
Bang sampai jumpa sih,goodbye
Pagi-pagi Bukit Siguntang sudah buka belum?,ask_operating_hours
Apa keunikan Museum Sultan Mahmud Badaruddin II?,ask_destination_info
What is it?,ask_destination_info
Can you tell me Best things to do in Palembang please,ask_recommendation
Bang Pasar 16 Ilir dekat stasiun lrt mana? ya,ask_lrt_destinations
tempat wisata kuliner di palembang? ya kak,ask_category
Masjid Agung Palembang bagus gak?,ask_destination_info
Halo Keren sih ini botnya dong,provide_feedback
Mau cari wisata yang seru di Palembang dong kak,ask_recommendation
Masjid Cheng Ho fasilitasnya apa aja?,ask_facilities
Wisata baru yang belum terkenal?,ask_hidden_gems
Eh halo kak saya turis ya,greet
Halo wisata tersembunyi di palembang? nih,ask_hidden_gems
Min siap kak,provide_feedback
"Bang That's enough, thank you",goodbye
Tempat keren tapi belum terkenal di Palembang? ya,ask_hidden_gems
Historical places in Palembang?,ask_category
Maaf mau tanya Tempat paling menarik di Palembang,ask_recommendation
adminnya mana?,ask_unrelated
Yang termasuk wisata alam apa aja?,ask_category
Min Hey? dong kak,greet
LRT friendly tourist destinations?,ask_lrt_destinations
Berapa biaya masuk ke Pulau Kemaro?,ask_ticket_price
PIM buka jam berapa?,ask_operating_hours
Please is Bukit Siguntang near an lrt station??,ask_lrt_destinations
hey bot,greet
Permisi harga tiket masuk PTC sekarang berapa? deh,ask_ticket_price
Halo LRT bisa ke Al Quran Al Akbar gak? nih,ask_lrt_destinations
Bayar berapa kalo masuk Bukit Siguntang?,ask_ticket_price
Please where can i go by lrt for sightseeing??,ask_lrt_destinations
Can I take public transport to Amanzi Waterpark?,ask_location_access
Kak Tempat makan di sekitar PIM ada? deh,ask_facilities
Permisi wisata anti mainstream palembang? dong kak,ask_hidden_gems
"Hello, Where to go in Palembang??",ask_recommendation
When is Kemaro Island open?,ask_operating_hours
Halo what's available at Amanzi Waterpark island? nih,ask_facilities
"Excuse me, what amenities does grand mosque of palembang offer? please",ask_facilities
Update harga tiket Pasar 16 Ilir dong,ask_ticket_price
Mau nanya dong Kamu pintar ya? deh,ask_unrelated
Halo nais sih,provide_feedback
Mau ke Pulau Kemaro lewat mana? dong,ask_location_access
Mau nanya dong Ada mushola di PTC dong,ask_facilities
"Permisi that's enough, thank you ya",goodbye
Kak Min kasih tau hidden gems Palembang? ya kak,ask_hidden_gems
Kak mau tanya fasilitas di Bukit Siguntang ya,ask_facilities
Kak Kak ada taman gak di Palembang?,ask_category
Permisi rekomendasi masjid palembang nih,ask_category
Halo underrated tourist spots in palembang? nih,ask_hidden_gems
thanks for the info,provide_feedback
Min harga masuk Palembang Icon berapa?,ask_ticket_price
Mau nanya dong wisata yang belum mainstream? sih,ask_hidden_gems
Bang Oke terima kasih? dong kak,goodbye
Kak wisata museum di palembang apa aja? ya,ask_category
Unique places to visit in Palembang?,ask_hidden_gems
Permisi Bisa naik LRT ke Palembang Square dong kak,ask_lrt_destinations
Min hari ini Kemaro buka gak ya? dong kak,ask_operating_hours
Kak oke sip makasih dong kak,goodbye
Eh palembang punya taman apa? dong,ask_category
Min Berapa harga iPhone terbaru dong kak,ask_unrelated
Mau nanya dong ini jawaban template ya? deh,ask_unrelated
Mau nanya dong Amazing response?,provide_feedback
Mau nanya dong Oke mantap kak dong kak,goodbye
min kasih tau hidden gems palembang deh,ask_hidden_gems
What's up,greet
Hey What's the entry fee for Amanzi? please,ask_ticket_price
Dari stasiun LRT bisa ke wisata apa ya,ask_lrt_destinations
Min cara masak rendang gimana? dong kak,ask_unrelated
Bang Tiket Kemaro berapa sih,ask_ticket_price
Makasih infonya kak deh,provide_feedback
"Hello, Is Kampung Kapitan near an LRT station please",ask_lrt_destinations
Maaf mau tanya apakah kamu ai? dong kak,ask_unrelated
Bang Wisata yang bisa pake LRT? ya kak,ask_lrt_destinations
Min cultural tourism places in Palembang nih,ask_category
Halo Tolong kasih tau alamat Monpera sih,ask_location_access
Which tourist spots are near LRT stations ya kak,ask_lrt_destinations
Mau nanya dong nice info ya,provide_feedback
Maaf mau tanya Terima kasih sudah membantu? dong,goodbye
Apakah Jembatan Ampera buka 24 jam?,ask_operating_hours
Mau tanya fasilitas di Museum Balaputra Dewa,ask_facilities
Destinasi tersembunyi Palembang ada gak? deh,ask_hidden_gems
Maaf mau tanya Stasiun LRT dekat tempat wisata?,ask_lrt_destinations
Address of Grand Mosque of Palembang?,ask_location_access
Kak fasilitas Al-Munawar apa aja ya?,ask_facilities
Kak dimana ya BKB?,ask_location_access
Maaf mau tanya Dari pusat kota ke Pulau Kemaro berapa lama sih,ask_location_access
Min bisa naik apa ke sana? sih,ask_location_access
Kak Ada wifi di Masjid Agung Palembang,ask_facilities
Bang Info fasilitas Jembatan Ampera dong? nih,ask_facilities
Nature spots in Palembang?,ask_category
Hari ini Kambang Iwak buka gak ya?,ask_operating_hours
Bang Bagus infonya nih,provide_feedback
Min Kasih tau dong tentang Kampung Kapitan? dong,ask_destination_info
Cara mengobati flu?,ask_unrelated
Min Hi there? sih,greet
Permisi Aku mau cerita,ask_unrelated
Halo tempat wisata unik di palembang? ya kak,ask_hidden_gems
Permisi Penjelasannya bagus kak? dong kak,provide_feedback
Mau nanya dong Lokasi Al-Munawar dimana kak? ya kak,ask_location_access
Mau nanya dong ada hidden gems gak di palembang? ya kak,ask_hidden_gems
Halo gimana Bukit Siguntang? ya kak,ask_destination_info
nice dong kak,provide_feedback
Mau tanya jam operasional Monpera,ask_operating_hours
What's the meaning of life?,ask_unrelated
Berapa duit masuk Masjid Agung Palembang?,ask_ticket_price
Kak Tempat wisata murah di Palembang? dong kak,ask_recommendation
Wisata gratis di Palembang ada gak?,ask_recommendation
Maaf mau tanya siapa bts? nih,ask_unrelated
Min Harga masuk BKB berapa ya kak nih,ask_ticket_price
Kak Great bot ya kak,provide_feedback
Is Ampera Bridge open on Sunday?,ask_operating_hours
what can i see at sultan mahmud badaruddin ii museum? please,ask_destination_info
Religious sites in Palembang ya,ask_category
Please how to cook an egg? please,ask_unrelated
Lesser known attractions in Palembang?,ask_hidden_gems
Kak ada wisata kuliner gak di Palembang?,ask_category
Eh Well explained?,provide_feedback
Kayak apa sih Al-Munawar?,ask_destination_info
Wonderful,provide_feedback
I want to know Can I reach tourist places by LRT please,ask_lrt_destinations
Berapa duit masuk Al-Munawar?,ask_ticket_price
Bang Tourist recommendations for Palembang sih,ask_recommendation
Dari pusat kota ke Kampung Kapitan berapa lama?,ask_location_access
Mau nanya dong tourist spots along lrt route? dong kak,ask_lrt_destinations
Maaf mau tanya jadwal kereta api jakarta? ya,ask_unrelated
"Hi, Do you have feelings?",ask_unrelated
Wisata yang paling sering dikunjungi?,ask_recommendation
How much does it cost to enter Punti Kayu Forest?,ask_ticket_price
"Hi, where is Kambang Iwak bridge? thanks",ask_location_access
Aplikasinya keren,provide_feedback
Permisi Dimana lokasi Masjid Agung Palembang,ask_location_access
Permisi Wisata Tionghoa di Palembang? ya kak,ask_category
Good afternoon,greet
Min Wisata tersembunyi di Palembang ya,ask_hidden_gems
Kira-kira harga tiket Taman Kebon Rojo berapa?,ask_ticket_price
Halo Bayar berapa kalo masuk Kampung Arab Al-Munawar? dong,ask_ticket_price
Mau nanya dong Infonya oke banget ya,provide_feedback
Mau nanya dong apa Siguntang bisa dijangkau lrt? ya,ask_lrt_destinations
Eh Aplikasinya keren? sih,provide_feedback
Kak Punti Kayu dekat stasiun LRT mana? nih,ask_lrt_destinations
"Maaf mau tanya That's all, thanks? ya",goodbye
Kayak apa sih Taman Kambang Iwak Besak?,ask_destination_info
Bang Destinasi tersembunyi Palembang ada gak ya kak,ask_hidden_gems
what's the location of Monpera?,ask_location_access
Bang Taman di Palembang ada apa aja? dong,ask_category
Mau nanya dong Good afternoon ya kak,greet
Bang terima kasih infonya sangat berguna deh,provide_feedback
"Hello, which places can i visit using lrt??",ask_lrt_destinations
Fasilitas Pulau Kemaro lengkap gak?,ask_facilities
What are the iconic places in Palembang?,ask_recommendation
Min Kambang Iwak buka jam berapa deh,ask_operating_hours
Menarik gak Siguntang?,ask_destination_info
Mau nanya dong Mau ke Masjid Agung Palembang bayar berapa? deh,ask_ticket_price
Halo very informative dong kak,provide_feedback
Halo Destinasi yang LRT accessible dong,ask_lrt_destinations
Halo tempat yang underrated di palembang? sih,ask_hidden_gems
Baiklah terima kasih banyak ya,goodbye
Kak responnya cepat ya deh,provide_feedback
Min halo apakah botnya aktif?,greet
Info lengkap Kampung Kapitan dong,ask_destination_info
Permisi halo saya mau bertanya ya,greet
Ticket price?,ask_ticket_price
